Regel;Tijdstip aangemaakt;Meldingsoort;Melding;Referentie
288;2019-08-19 02:21:31.535281;Transactie;Database changes committed.;
289;2019-08-19 02:21:32.944821;Mededeling;In total 30,001 Journal entries are imported into Data Mart within this task.;
290;2019-08-19 02:21:32.944935;Transactie;Database changes committed.;
291;2019-08-19 02:21:33.331866;Transactie;Database changes committed.;
292;2019-08-19 02:21:34.673464;Mededeling;In total 31,001 Journal entries are imported into Data Mart within this task.;
293;2019-08-19 02:21:34.673507;Transactie;Database changes committed.;
294;2019-08-19 02:21:36.927268;Transactie;Database changes committed.;
295;2019-08-19 02:21:38.206538;Mededeling;In total 32,001 Journal entries are imported into Data Mart within this task.;
296;2019-08-19 02:21:38.206581;Transactie;Database changes committed.;
297;2019-08-19 02:21:38.778044;Transactie;Database changes committed.;
298;2019-08-19 02:21:41.076126;Mededeling;In total 33,001 Journal entries are imported into Data Mart within this task.;
299;2019-08-19 02:21:41.076264;Transactie;Database changes committed.;
300;2019-08-19 02:21:41.88222;Transactie;Database changes committed.;
301;2019-08-19 02:21:44.894207;Mededeling;In total 34,001 Journal entries are imported into Data Mart within this task.;
302;2019-08-19 02:21:44.894344;Transactie;Database changes committed.;
303;2019-08-19 02:21:45.529391;Transactie;Database changes committed.;
304;2019-08-19 02:21:46.726464;Mededeling;In total 35,001 Journal entries are imported into Data Mart within this task.;
305;2019-08-19 02:21:46.726562;Transactie;Database changes committed.;
306;2019-08-19 02:21:47.009137;Transactie;Database changes committed.;
307;2019-08-19 02:21:48.201294;Mededeling;In total 36,001 Journal entries are imported into Data Mart within this task.;
308;2019-08-19 02:21:48.201388;Transactie;Database changes committed.;
309;2019-08-19 02:21:48.462018;Transactie;Database changes committed.;
310;2019-08-19 02:21:49.651906;Mededeling;In total 37,001 Journal entries are imported into Data Mart within this task.;
311;2019-08-19 02:21:49.651976;Transactie;Database changes committed.;
312;2019-08-19 02:21:49.946246;Transactie;Database changes committed.;
313;2019-08-19 02:21:51.134016;Mededeling;In total 38,001 Journal entries are imported into Data Mart within this task.;
314;2019-08-19 02:21:51.134061;Transactie;Database changes committed.;
315;2019-08-19 02:21:51.390819;Transactie;Database changes committed.;
316;2019-08-19 02:21:52.578968;Mededeling;In total 39,001 Journal entries are imported into Data Mart within this task.;
317;2019-08-19 02:21:52.579053;Transactie;Database changes committed.;
318;2019-08-19 02:21:52.902122;Transactie;Database changes committed.;
319;2019-08-19 02:21:54.093542;Mededeling;In total 40,001 Journal entries are imported into Data Mart within this task.;
320;2019-08-19 02:21:54.093584;Transactie;Database changes committed.;
321;2019-08-19 02:21:54.357343;Transactie;Database changes committed.;
322;2019-08-19 02:21:55.545977;Mededeling;In total 41,001 Journal entries are imported into Data Mart within this task.;
323;2019-08-19 02:21:55.546092;Transactie;Database changes committed.;
324;2019-08-19 02:21:56.166295;Transactie;Database changes committed.;
325;2019-08-19 02:21:57.354858;Mededeling;In total 42,001 Journal entries are imported into Data Mart within this task.;
326;2019-08-19 02:21:57.354952;Transactie;Database changes committed.;
327;2019-08-19 02:21:57.616994;Transactie;Database changes committed.;
328;2019-08-19 02:21:58.80621;Mededeling;In total 43,001 Journal entries are imported into Data Mart within this task.;
329;2019-08-19 02:21:58.80625;Transactie;Database changes committed.;
330;2019-08-19 02:21:59.309304;Transactie;Database changes committed.;
331;2019-08-19 02:22:00.495971;Mededeling;In total 44,001 Journal entries are imported into Data Mart within this task.;
332;2019-08-19 02:22:00.496013;Transactie;Database changes committed.;
333;2019-08-19 02:22:00.753881;Transactie;Database changes committed.;
334;2019-08-19 02:22:01.956027;Mededeling;In total 45,001 Journal entries are imported into Data Mart within this task.;
335;2019-08-19 02:22:01.956084;Transactie;Database changes committed.;
336;2019-08-19 02:22:02.2199;Transactie;Database changes committed.;
337;2019-08-19 02:22:03.408109;Mededeling;In total 46,001 Journal entries are imported into Data Mart within this task.;
338;2019-08-19 02:22:03.408182;Transactie;Database changes committed.;
339;2019-08-19 02:22:03.672743;Transactie;Database changes committed.;
340;2019-08-19 02:22:04.863885;Mededeling;In total 47,001 Journal entries are imported into Data Mart within this task.;
341;2019-08-19 02:22:04.864009;Transactie;Database changes committed.;
342;2019-08-19 02:22:05.128652;Transactie;Database changes committed.;
343;2019-08-19 02:22:06.320397;Mededeling;In total 48,001 Journal entries are imported into Data Mart within this task.;
344;2019-08-19 02:22:06.320439;Transactie;Database changes committed.;
345;2019-08-19 02:22:06.582072;Transactie;Database changes committed.;
346;2019-08-19 02:22:07.77153;Mededeling;In total 49,001 Journal entries are imported into Data Mart within this task.;
347;2019-08-19 02:22:07.77157;Transactie;Database changes committed.;
348;2019-08-19 02:22:08.034274;Transactie;Database changes committed.;
349;2019-08-19 02:22:09.224125;Mededeling;In total 50,001 Journal entries are imported into Data Mart within this task.;
350;2019-08-19 02:22:09.224218;Transactie;Database changes committed.;
351;2019-08-19 02:22:09.484256;Transactie;Database changes committed.;
352;2019-08-19 02:22:10.673114;Mededeling;In total 51,001 Journal entries are imported into Data Mart within this task.;
353;2019-08-19 02:22:10.673157;Transactie;Database changes committed.;
354;2019-08-19 02:22:10.933714;Transactie;Database changes committed.;
355;2019-08-19 02:22:12.121459;Mededeling;In total 52,001 Journal entries are imported into Data Mart within this task.;
356;2019-08-19 02:22:12.121501;Transactie;Database changes committed.;
357;2019-08-19 02:22:12.390272;Transactie;Database changes committed.;
358;2019-08-19 02:22:14.927308;Mededeling;In total 53,001 Journal entries are imported into Data Mart within this task.;
359;2019-08-19 02:22:14.92743;Transactie;Database changes committed.;
360;2019-08-19 02:22:15.243224;Transactie;Database changes committed.;
361;2019-08-19 02:22:18.750861;Mededeling;In total 54,001 Journal entries are imported into Data Mart within this task.;
362;2019-08-19 02:22:18.750909;Transactie;Database changes committed.;
363;2019-08-19 02:22:53.266829;Transactie;Database changes committed.;
364;2019-08-19 02:22:54.927574;Mededeling;In total 55,001 Journal entries are imported into Data Mart within this task.;
365;2019-08-19 02:22:54.927708;Transactie;Database changes committed.;
366;2019-08-19 02:22:55.540289;Transactie;Database changes committed.;
367;2019-08-19 02:22:56.927416;Mededeling;In total 56,001 Journal entries are imported into Data Mart within this task.;
368;2019-08-19 02:22:56.927498;Transactie;Database changes committed.;
369;2019-08-19 02:22:57.500373;Transactie;Database changes committed.;
370;2019-08-19 02:22:58.691471;Mededeling;In total 57,001 Journal entries are imported into Data Mart within this task.;
371;2019-08-19 02:22:58.691538;Transactie;Database changes committed.;
372;2019-08-19 02:22:59.27718;Transactie;Database changes committed.;
373;2019-08-19 02:23:00.486376;Mededeling;In total 58,001 Journal entries are imported into Data Mart within this task.;
374;2019-08-19 02:23:00.486454;Transactie;Database changes committed.;
375;2019-08-19 02:23:01.218259;Transactie;Database changes committed.;
376;2019-08-19 02:23:02.416336;Mededeling;In total 59,001 Journal entries are imported into Data Mart within this task.;
377;2019-08-19 02:23:02.416415;Transactie;Database changes committed.;
378;2019-08-19 02:23:03.371905;Transactie;Database changes committed.;
379;2019-08-19 02:23:04.621325;Mededeling;In total 60,001 Journal entries are imported into Data Mart within this task.;
380;2019-08-19 02:23:04.621469;Transactie;Database changes committed.;
381;2019-08-19 02:23:04.966087;Transactie;Database changes committed.;
382;2019-08-19 02:23:06.315813;Mededeling;In total 61,001 Journal entries are imported into Data Mart within this task.;
383;2019-08-19 02:23:06.31587;Transactie;Database changes committed.;
384;2019-08-19 02:23:06.993614;Transactie;Database changes committed.;
385;2019-08-19 02:23:08.539972;Mededeling;In total 62,001 Journal entries are imported into Data Mart within this task.;
386;2019-08-19 02:23:08.540016;Transactie;Database changes committed.;
387;2019-08-19 02:23:09.324085;Transactie;Database changes committed.;
388;2019-08-19 02:23:10.482352;Mededeling;In total 63,001 Journal entries are imported into Data Mart within this task.;
389;2019-08-19 02:23:10.482392;Transactie;Database changes committed.;
390;2019-08-19 02:23:11.081189;Transactie;Database changes committed.;
391;2019-08-19 02:23:12.242591;Mededeling;In total 64,001 Journal entries are imported into Data Mart within this task.;
392;2019-08-19 02:23:12.242631;Transactie;Database changes committed.;
393;2019-08-19 02:23:13.038984;Transactie;Database changes committed.;
394;2019-08-19 02:23:14.200091;Mededeling;In total 65,001 Journal entries are imported into Data Mart within this task.;
395;2019-08-19 02:23:14.200158;Transactie;Database changes committed.;
396;2019-08-19 02:23:14.630136;Transactie;Database changes committed.;
397;2019-08-19 02:23:15.790794;Mededeling;In total 66,001 Journal entries are imported into Data Mart within this task.;
398;2019-08-19 02:23:15.790845;Transactie;Database changes committed.;
399;2019-08-19 02:23:16.126561;Transactie;Database changes committed.;
400;2019-08-19 02:23:17.284532;Mededeling;In total 67,001 Journal entries are imported into Data Mart within this task.;
401;2019-08-19 02:23:17.284573;Transactie;Database changes committed.;
402;2019-08-19 02:23:17.723001;Transactie;Database changes committed.;
403;2019-08-19 02:23:18.88448;Mededeling;In total 68,001 Journal entries are imported into Data Mart within this task.;
404;2019-08-19 02:23:18.884604;Transactie;Database changes committed.;
405;2019-08-19 02:23:19.262395;Transactie;Database changes committed.;
406;2019-08-19 02:23:20.419031;Mededeling;In total 69,001 Journal entries are imported into Data Mart within this task.;
407;2019-08-19 02:23:20.419076;Transactie;Database changes committed.;
408;2019-08-19 02:23:20.755732;Transactie;Database changes committed.;
409;2019-08-19 02:23:21.914235;Mededeling;In total 70,001 Journal entries are imported into Data Mart within this task.;
410;2019-08-19 02:23:21.914275;Transactie;Database changes committed.;
411;2019-08-19 02:23:22.426572;Transactie;Database changes committed.;
412;2019-08-19 02:23:23.584821;Mededeling;In total 71,001 Journal entries are imported into Data Mart within this task.;
413;2019-08-19 02:23:23.584929;Transactie;Database changes committed.;
414;2019-08-19 02:23:23.934255;Transactie;Database changes committed.;
415;2019-08-19 02:23:25.094097;Mededeling;In total 72,001 Journal entries are imported into Data Mart within this task.;
416;2019-08-19 02:23:25.094208;Transactie;Database changes committed.;
417;2019-08-19 02:23:25.492719;Transactie;Database changes committed.;
418;2019-08-19 02:23:26.654611;Mededeling;In total 73,001 Journal entries are imported into Data Mart within this task.;
419;2019-08-19 02:23:26.654651;Transactie;Database changes committed.;
420;2019-08-19 02:23:27.045285;Transactie;Database changes committed.;
421;2019-08-19 02:23:28.204138;Mededeling;In total 74,001 Journal entries are imported into Data Mart within this task.;
422;2019-08-19 02:23:28.204249;Transactie;Database changes committed.;
423;2019-08-19 02:23:28.712958;Transactie;Database changes committed.;
424;2019-08-19 02:23:29.931688;Mededeling;In total 75,001 Journal entries are imported into Data Mart within this task.;
425;2019-08-19 02:23:29.931787;Transactie;Database changes committed.;
426;2019-08-19 02:23:31.12926;Transactie;Database changes committed.;
427;2019-08-19 02:23:32.285647;Mededeling;In total 76,001 Journal entries are imported into Data Mart within this task.;
428;2019-08-19 02:23:32.285687;Transactie;Database changes committed.;
429;2019-08-19 02:23:33.050995;Transactie;Database changes committed.;
430;2019-08-19 02:23:34.210114;Mededeling;In total 77,001 Journal entries are imported into Data Mart within this task.;
431;2019-08-19 02:23:34.210176;Transactie;Database changes committed.;
432;2019-08-19 02:23:34.835133;Transactie;Database changes committed.;
433;2019-08-19 02:23:35.995908;Mededeling;In total 78,001 Journal entries are imported into Data Mart within this task.;
434;2019-08-19 02:23:35.996007;Transactie;Database changes committed.;
435;2019-08-19 02:23:36.753756;Transactie;Database changes committed.;
436;2019-08-19 02:23:37.91252;Mededeling;In total 79,001 Journal entries are imported into Data Mart within this task.;
437;2019-08-19 02:23:37.912561;Transactie;Database changes committed.;
438;2019-08-19 02:23:38.252204;Transactie;Database changes committed.;
439;2019-08-19 02:23:39.413514;Mededeling;In total 80,001 Journal entries are imported into Data Mart within this task.;
440;2019-08-19 02:23:39.413568;Transactie;Database changes committed.;
441;2019-08-19 02:23:40.205832;Transactie;Database changes committed.;
442;2019-08-19 02:23:41.361245;Mededeling;In total 81,001 Journal entries are imported into Data Mart within this task.;
443;2019-08-19 02:23:41.361342;Transactie;Database changes committed.;
444;2019-08-19 02:23:41.848279;Transactie;Database changes committed.;
445;2019-08-19 02:23:43.001514;Mededeling;In total 82,001 Journal entries are imported into Data Mart within this task.;
446;2019-08-19 02:23:43.001596;Transactie;Database changes committed.;
447;2019-08-19 02:23:43.41357;Transactie;Database changes committed.;
448;2019-08-19 02:23:44.571583;Mededeling;In total 83,001 Journal entries are imported into Data Mart within this task.;
449;2019-08-19 02:23:44.571711;Transactie;Database changes committed.;
450;2019-08-19 02:23:44.987534;Transactie;Database changes committed.;
451;2019-08-19 02:23:46.146331;Mededeling;In total 84,001 Journal entries are imported into Data Mart within this task.;
452;2019-08-19 02:23:46.14644;Transactie;Database changes committed.;
453;2019-08-19 02:23:47.159122;Transactie;Database changes committed.;
454;2019-08-19 02:23:48.320159;Mededeling;In total 85,001 Journal entries are imported into Data Mart within this task.;
